,STOCK_SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,NORMALITY TEST_5Y,annualized_standard_deviation_of_equity_5Y,annualized_excess_return_of_equity_5Y
99,SPTOTO,1562,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,1.87,1.87,0.0,0.0,122000.0,2526426000.0,0.47735614308447977,-0.020746766021250064,0.08614785661331929,1.2806537833339461e-24,0.04555072380160798,normal,0.4881101944369851,-0.0036109488155084968
100,SOP,5126,PLANTATION,PLANTATION,MAIN,2.75,2.78,1.09,0.03,497000.0,2474655000.0,1.281144567081479,0.011954678161565223,0.14549182399655383,1.0228342591899174e-41,0.09096493080309799,normal,1.3067467238763752,0.022683991010771898
101,DRBHCOM,1619,CONSUMER PRODUCTS & SERVICES,AUTOMOTIVE,MAIN,1.28,1.28,-1.54,-0.02,126000.0,2474543000.0,1.1710998418660885,0.0071075987669358826,0.1436948518919763,3.4986981021432863e-41,0.08375767870360712,normal,0.7567986273571873,-0.042527093231878865
102,MAGNUM,3859,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,1.7,1.68,-1.18,-0.02,466000.0,2415418000.0,0.546794690264316,-0.017785525261437195,0.09823640172172897,5.136814891353746e-28,0.04853683493421649,normal,0.5536852232240427,-0.02175769463745114
103,SAM,9822,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,4.56,4.46,-2.83,-0.13,1133000.0,2414642000.0,0.7665682125998862,-0.007979735321211073,0.033509927616598476,2.974683540534109e-10,0.12061457683246495,normal,2.332622835594404,0.10636237007668736
104,BIPORT,5032,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,5.23,5.23,0.0,0.0,24000.0,2405800000.0,0.45959267489404726,-0.021601499981202487,0.07039316728595242,2.981824914359348e-20,0.048932176759849975,normal,0.5939472234194616,0.02986313253509998
105,ALLIANZ,1163,FINANCIAL SERVICES,INSURANCE,MAIN,12.88,12.9,0.16,0.02,66000.0,2295674000.0,0.5628281182849948,-0.0173131723811478,0.11018443736524164,2.05077017183098e-31,0.04686004409289786,normal,0.4297013752591549,0.009624389831685676
106,HEXTAR,5151,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,1.67,1.69,0.0,0.0,524000.0,2219118000.0,0.6074160322670106,-0.013977523833353156,0.02160496337149317,4.575981178903949e-07,0.11975775365412236,normal,1.7404335461457263,0.1690834879543317
107,ARMADA,5210,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.37,0.37,1.37,0.005,9811000.0,2189677000.0,2.0850195819766046,0.04389415774165784,0.16479569288299545,1.5944371147880765e-47,0.1375215028465692,normal,1.5088930080184813,0.04822134720557525
108,ALLIANZ-PA,1163PA,FINANCIAL SERVICES,INSURANCE,MAIN,12.94,12.94,0.15,0.02,6000.0,2177110000.0,,,,,,,,
109,FAREAST,5029,PLANTATION,PLANTATION,MAIN,3.65,3.65,1.39,0.05,20000.0,2167509000.0,0.3666529452579889,-0.024628047032934197,0.03229121059926008,6.308213013620003e-10,0.058806102229939365,normal,0.6149713748223135,0.06130187673371079
110,SUPERMX,7106,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,MAIN,0.82,0.785,-3.68,-0.03,12596000.0,2135686000.0,1.4569328665509227,0.020052325501771294,0.0644146395952297,1.3032733679543348e-18,0.1626769405327709,normal,1.9104097371155753,-0.2451177013155985
111,DLADY,3026,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,33.0,33.08,0.24,0.08,15000.0,2117120000.0,0.3429508919523291,-0.02660773896191911,0.06315835981374944,2.875190098640781e-18,0.03869783293502025,normal,0.4118658210309338,-0.014361029250741009
112,BAUTO,5248,CONSUMER PRODUCTS & SERVICES,AUTOMOTIVE,MAIN,1.82,1.8,-1.1,-0.02,1036000.0,2095136000.0,0.9519692929817282,-0.001449536576561307,0.13435686113003953,2.004899197342864e-38,0.070794496631722,normal,0.8648242193881523,0.03780084399174388
113,PADINI,7052,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,3.13,3.15,0.0,0.0,375000.0,2072415000.0,0.7964330868933406,-0.00796980296497335,0.0760678321463614,8.110099843842161e-22,0.08132158890054039,normal,0.9449752737939733,0.046483901482014645
114,IGBB,5606,PROPERTY,PROPERTY,MAIN,2.22,2.27,0.89,0.02,212000.0,2055320000.0,0.42050102868753997,-0.023037394518715452,0.04487711426885244,2.627826054874732e-13,0.056835706669937584,normal,0.855259679261418,-0.004290565199605023
115,ECOWLD,8206,PROPERTY,PROPERTY,MAIN,0.715,0.695,-1.42,-0.01,325000.0,2046337000.0,1.3698989496253806,0.014743108177365127,0.14590512620918392,7.705643810852961e-42,0.09710539346566881,normal,1.5010829330439575,0.06960208662740008
116,AEON,6599,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,1.42,1.43,0.0,0.0,328000.0,2007720000.0,0.8243168536031197,-0.006880069408960618,0.08341488241454477,7.408351891650302e-24,0.08005636122543504,normal,1.0543204768637033,0.06830654827931504
117,SUNCON,5263,CONSTRUCTION,CONSTRUCTION,MAIN,1.51,1.55,2.65,0.04,173000.0,2003995000.0,0.8225267649189328,-0.007030859956908879,0.11122813375703523,1.030388728539003e-31,0.06812004092154675,normal,0.70790819174609,-0.010459415398563987
118,TROP,5401,PROPERTY,PROPERTY,MAIN,0.965,0.985,0.51,0.005,498000.0,1968878000.0,0.31405162156226935,-0.027168083577132414,0.036393159952172904,5.017658015589315e-11,0.04734543721520702,normal,0.745630816031751,0.014952291110317262
119,YNHPROP,3158,PROPERTY,PROPERTY,MAIN,3.51,3.7,5.41,0.19,97000.0,1957298000.0,0.018044625886865538,-0.03832655002709477,7.912446760798429e-05,0.7614688738308285,0.05943090408442607,normal,0.6444256447609693,0.03488590241113432
120,SEM,5250,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,1.54,1.55,0.0,0.0,18000.0,1911747000.0,0.09699841960087155,-0.03586821917065068,0.005334598897489889,0.012569094324162039,0.038805145483778905,normal,0.5246795331959913,0.01785738791003233
121,TALIWRK,8524,UTILITIES,"GAS, WATER & MULTI-UTILITIES",MAIN,0.95,0.945,0.0,0.0,64000.0,1904948000.0,0.5206290359582942,-0.018534258118150775,0.04019429104411342,4.78539582054535e-12,0.07453751345133974,normal,0.5500695167289562,0.030282263840544665
122,OSK,5053,PROPERTY,PROPERTY,MAIN,0.905,0.9,-0.55,-0.005,626000.0,1885771000.0,0.7494950812857748,-0.009716452877239698,0.20004812966133462,1.783768137573779e-58,0.04391071469489113,normal,0.5942219920102632,0.026228999916996898
123,MATRIX,5236,PROPERTY,PROPERTY,MAIN,2.26,2.24,-0.88,-0.02,53000.0,1868680000.0,0.593029969357164,-0.015846624548355018,0.11426900680309506,1.3810332234536778e-32,0.04837270493801816,normal,0.6612418388242993,0.042661233680685307
124,HSPLANT,5138,PLANTATION,PLANTATION,MAIN,2.26,2.33,3.1,0.07,238000.0,1864000000.0,0.6271832992071683,-0.014642904178449784,0.07723372337483285,3.858033681063942e-22,0.06351464772830269,normal,0.935969621497213,0.05973907690515645
125,BPLANT,5254,PLANTATION,PLANTATION,MAIN,0.82,0.825,0.61,0.005,1716000.0,1848000000.0,1.5623618952222758,0.023098778792380877,0.17064350775672285,2.615929908130059e-49,0.1009123720913039,normal,1.5965675771993963,0.10916213484610893
126,TAANN,5012,PLANTATION,PLANTATION,MAIN,3.95,4.0,1.27,0.05,396000.0,1779376000.0,1.0572790364540574,0.0029924158870606107,0.13872178707403443,1.0384776733743853e-39,0.07718378138607955,normal,1.1387009338311755,0.06086944471799871
127,LHI,6633,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.49,0.485,-1.02,-0.005,1611000.0,1770250000.0,,,,,,,0.927374103344865,-0.05523495584136073
128,HIBISCS,5199,ENERGY,OIL & GAS PRODUCERS,MAIN,0.85,0.855,1.79,0.015,24431000.0,1720618000.0,2.023989782869689,0.042479101240502797,0.18195596214162962,8.500837300287134e-53,0.12573336817727232,normal,1.5585775930414485,0.042704263702592726
129,GENETEC,0104,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,2.46,2.52,2.86,0.07,5118000.0,1718544000.0,0.7165334678148696,-0.007108824065163874,0.011847798161472025,0.00019494921131690555,0.1917196446683949,normal,3.575400046288803,0.33939615017844993
130,DUFU,7233,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,3.08,3.1,0.32,0.01,849000.0,1685491000.0,1.4821667977958057,0.021869502990998976,0.0948315075444495,4.6948012628794256e-27,0.1341598316312806,normal,1.4682377554376729,0.0006848354114410427
131,ABFMY1,0800EA,EXCHANGE TRADED FUND-BOND,BOND FUND,ETF,0.0,1.178,0.0,0.0,0.0,1652642000.0,,,,,,,,
132,KMLOONG,5027,PLANTATION,PLANTATION,MAIN,1.67,1.69,1.2,0.02,67000.0,1637206000.0,0.9957120170994627,0.0005878431904253953,0.18987721375898442,2.8756942410176074e-55,0.06025731618419492,normal,0.9607562509567869,0.04368248046316481
133,PANAMY,3719,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,26.5,26.48,1.46,0.38,2000.0,1608548000.0,0.4218377116699639,-0.023104307818556147,0.08682138363949653,8.303387089696786e-25,0.04008177584750763,normal,0.41733765343731977,-0.006265726018094053
134,UEMS,5148,PROPERTY,PROPERTY,MAIN,0.31,0.315,1.61,0.005,268000.0,1593420000.0,1.7216840579043415,0.028310353729502205,0.2681663017057309,4.7173378893106605e-81,0.08332869793253296,normal,1.0831074861499057,-0.027976092299738298
135,TSH,9059,PLANTATION,PLANTATION,MAIN,1.12,1.15,2.68,0.03,8099000.0,1589073000.0,1.4214762412443245,0.017136951831421485,0.15997732111427046,4.615684668725765e-46,0.09543176104875102,normal,1.4822252803933833,0.02359708418412687
136,MRCB,1651,PROPERTY,PROPERTY,MAIN,0.35,0.355,1.43,0.005,2670000.0,1585966000.0,1.6420374820375006,0.02548413684049944,0.19562438578910243,4.4798376069717744e-57,0.09755242189787983,normal,1.1787462518815195,-0.03507887088391648
137,YTLREIT,5109,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.935,0.93,0.54,0.005,170000.0,1585082000.0,0.7420832054664446,-0.010077284782574487,0.1250480692957779,1.0552911031590218e-35,0.05750998333844864,normal,0.6616117485747256,0.031137150654074297
138,BSTEAD,2771,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,0.755,0.76,0.0,0.0,3828000.0,1540511000.0,0.7890474243555449,-0.009016332863953952,0.049156642787165424,1.8384389401163555e-14,0.10167250526812824,normal,1.4430549502539722,0.021780731770475015
139,HLCAP,5274,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,6.2,6.22,0.65,0.04,862000.0,1535697000.0,-0.03030026081622555,-0.041453669960899844,0.0003379868414873389,0.5303858464287001,0.04827920415586553,normal,1.0400016542726307,-0.049118187657832824
140,DSONIC,5216,TECHNOLOGY,DIGITAL SERVICES,MAIN,0.51,0.515,1.98,0.01,2782000.0,1525430000.0,1.416358634307085,0.01747358960656975,0.1010198644829564,8.368740174764196e-29,0.1237889640919804,normal,1.2283588937193926,-0.021989549285536203
141,OMH,5298,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,2.07,2.06,2.49,0.05,47000.0,1521564000.0,,,,,,,,
142,BJFOOD,5196,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,3.84,3.9,0.52,0.02,366000.0,1519154000.0,0.6024709738070338,-0.0147106073491475,0.03508123095289614,1.1280195984065766e-10,0.09257231629791908,normal,1.778461197649323,0.13729943086683516
143,SHANG,5517,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,3.43,3.43,2.69,0.09,50000.0,1509200000.0,0.2094216821540997,-0.031841740051232574,0.018547906690602682,3.02304680389418e-06,0.044631941855489965,normal,0.47372762104219895,-0.016557363973424
144,KERJAYA,7161,CONSTRUCTION,CONSTRUCTION,MAIN,1.16,1.16,-1.69,-0.02,27000.0,1469961000.0,1.0095943681981059,0.0005140614227493803,0.15230131224666393,9.46160705136232e-44,0.06978352276017886,normal,0.831265860672254,0.023571822668495557
145,AHEALTH,7090,HEALTH CARE,PHARMACEUTICALS,MAIN,3.05,3.05,0.0,0.0,51000.0,1455769000.0,0.46597693829915904,-0.020232030084210394,0.044377273826597494,3.5834177538536113e-13,0.06335259165821294,normal,0.7619192205016034,-0.008496284022096123
146,MAHSING,8583,PROPERTY,PROPERTY,MAIN,0.59,0.595,0.0,0.0,581000.0,1444474000.0,1.143982136752025,0.005643194169935847,0.09803994184262262,5.837531526098724e-28,0.10165960334098069,normal,1.4316657960446308,-0.01126224687900601
147,BJCORP,3395,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,0.245,0.245,0.0,0.0,1802000.0,1435681000.0,0.23964315596255695,-0.030296407907874648,0.004655007941963889,0.019755019234650638,0.10266648005740739,normal,1.9035374340355462,0.024220813656373963
148,RAPID,7765,PROPERTY,PROPERTY,MAIN,12.74,13.2,1.69,0.22,12000.0,1411034000.0,0.039753652437448946,-0.03761341801505077,0.0006011701073472555,0.4026919162470861,0.047488101035339805,normal,0.8245067158635768,0.09261531686031876
149,UCHITEC,7100,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,3.11,3.1,-0.32,-0.01,150000.0,1410884000.0,0.6943322249737034,-0.011365558503806675,0.08374368192232183,5.999561288333756e-24,0.06728787679276992,normal,0.6831554578524117,0.032616323939532066
150,SUNWAY-PA,5211PA,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,1.44,1.44,0.0,0.0,80000.0,1408002000.0,,,,,,,,
151,GHLSYS,0021,TECHNOLOGY,DIGITAL SERVICES,MAIN,1.16,1.19,3.48,0.04,420000.0,1358385000.0,0.660291035479528,-0.01315269694316569,0.04303035329737958,8.261539546738735e-13,0.09122924147770217,normal,1.2931284673840548,-0.010412932958502097
152,IGBCR,5299,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.56,0.56,0.9,0.005,571000.0,1303728000.0,,,,,,,,
153,DPHARMA,7148,HEALTH CARE,PHARMACEUTICALS,MAIN,1.36,1.36,0.0,0.0,163000.0,1295046000.0,0.48284721554282545,-0.01953423906106791,0.02011343000518778,1.1489539916306364e-06,0.09873965423092985,normal,1.4144352329889733,-0.04884536521176086
154,PETRONM,3042,ENERGY,OIL & GAS PRODUCERS,MAIN,4.76,4.75,0.0,0.0,542000.0,1282500000.0,1.4837167647991707,0.019426396277527826,0.182322887014914,6.539325101066095e-53,0.09205732851421232,normal,1.5938334887424535,0.037055272612999346
155,MI,5286,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,1.41,1.42,0.0,0.0,4439000.0,1278000000.0,,,,,,,1.5648531883742336,-0.10785447597526332
156,MBMR,5983,CONSUMER PRODUCTS & SERVICES,AUTOMOTIVE,MAIN,3.25,3.25,0.0,0.0,88000.0,1270385000.0,0.8691536199767622,-0.004476876349165861,0.1275662387250554,1.9496966882185347e-36,0.06659351473209515,normal,0.7151398493696296,0.011833049325354672
157,KSENG,3476,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,3.51,3.5,0.57,0.02,2000.0,1265170000.0,0.5042868028353633,-0.019945268041635333,0.12766312708860866,1.82687320305451e-36,0.038621044596515906,normal,0.5616369979254704,-0.006166977858268474
158,PIE,7095,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,3.3,3.28,-1.5,-0.05,840000.0,1259658000.0,0.793392392413161,-0.007377255155782553,0.046986529598236085,7.089927231386656e-14,0.10468583081306575,normal,1.5353346663693,0.097467547687482
159,HENGYUAN,4324,ENERGY,OIL & GAS PRODUCERS,MAIN,4.19,4.19,0.96,0.04,647000.0,1257000000.0,1.4970744074892934,0.02003733025139761,0.11282699127891851,3.5846390901166957e-32,0.12299234448336957,normal,1.9636216067852024,0.03838889502265008
160,KRETAM,1996,PLANTATION,PLANTATION,MAIN,0.52,0.525,-0.94,-0.005,228000.0,1222004000.0,1.0758982049677788,0.0035139433208684415,0.11752395459200866,1.595231968839589e-33,0.08637667547409218,normal,0.9838940440183355,0.014436188350246404
161,RCECAP,9296,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,1.66,1.64,-1.2,-0.02,300000.0,1214439000.0,0.6264616278615732,-0.013863085073856776,0.06485832648484896,9.853341909102629e-19,0.06969270935142163,normal,0.8858406221127666,0.07481814724878344
162,CLMT,5180,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.55,0.555,0.91,0.005,269000.0,1196141000.0,0.3542300260384048,-0.02629383274381855,0.027996311695007613,8.904602428847121e-09,0.06115133671627686,normal,0.5585588236385494,-0.016212251637317987
163,UMCCA,2593,PLANTATION,PLANTATION,MAIN,5.45,5.5,0.92,0.05,24000.0,1153731000.0,0.446628711033615,-0.02206368385867882,0.10907551383094571,4.257487827221634e-31,0.03739732072628047,normal,0.4954139089910756,0.024201929959109414
164,DAYANG,5141,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.965,0.985,1.03,0.01,931000.0,1140405000.0,1.6257897276393891,0.027119625837560293,0.06803871355697677,1.3231535298219041e-19,0.17628781778890126,normal,1.571425027828155,-0.01639613161868958
165,PMBTECH-LA,7172LA,INDUSTRIAL PRODUCTS & SERVICES,METALS,BOND,0.0,16.5,0.0,0.0,0.0,1104897000.0,,,,,,,,
166,SENHENG,5305,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,0.74,0.735,-0.68,-0.005,2438000.0,1102500000.0,,,,,,,,
167,BJLAND,4219,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.22,0.22,0.0,0.0,104000.0,1100074000.0,0.5400310494515079,-0.018263888602816407,0.011184308012447804,0.0002956879563343847,0.14876778038154387,normal,2.6945975054448104,0.022349284963917526
168,EDGENTA,1368,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,1.3,1.31,-0.76,-0.01,30000.0,1089427000.0,0.6602167306644449,-0.013686386319846158,0.062214058631420335,5.208539242683761e-18,0.07509848136299171,normal,0.8400400923806726,-0.049363350381772975
169,AME,5293,CONSTRUCTION,CONSTRUCTION,MAIN,1.68,1.68,-1.18,-0.02,199000.0,1076330000.0,,,,,,,0.9573837373599817,0.05342465676591601
170,SENTRAL,5123,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,1.01,1.0,-0.99,-0.01,222000.0,1071783000.0,0.6352368305787494,-0.014337011586716648,0.09980118219838033,1.8533695077913306e-28,0.05589514457348711,normal,0.5216212342454357,0.04973999345824609
171,KOBAY,6971,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,3.05,3.22,4.21,0.13,2586000.0,1050302000.0,0.9255025793911399,0.00022855965821593632,0.022693006521110583,2.3390167643002549e-07,0.17794433034919394,normal,3.180205392773754,0.1799516134551178
172,SPSETIA-PB,8664PB,PROPERTY,PROPERTY,MAIN,0.89,0.89,0.0,0.0,60000.0,1046981000.0,,,,,,,,
173,SCOMNET,0001,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,ACE,1.33,1.37,1.48,0.02,1919000.0,1043633000.0,1.6029156094773869,0.02675901815032613,0.1072013066134356,1.4604221965105441e-30,0.13552656440299812,normal,1.3798361942517137,-0.014700925202206783
174,EKOVEST,8877,CONSTRUCTION,CONSTRUCTION,MAIN,0.39,0.385,-1.28,-0.005,4853000.0,1037894000.0,1.3952461742804916,0.015546342070249568,0.1281024711270779,1.3599746890932277e-36,0.10664533120476209,normal,1.0341880904203045,-0.02689032561764071
175,MPHBCAP,5237,FINANCIAL SERVICES,INSURANCE,MAIN,1.45,1.45,0.0,0.0,123000.0,1036750000.0,1.0073823253274146,0.0006646000840832486,0.10785350236621168,9.512900257478999e-31,0.0848852682154251,normal,1.3184015388300843,0.05190053111043902
176,CMSB,2852,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.945,0.955,0.53,0.005,560000.0,1026029000.0,1.7286709052538272,0.02879924436995234,0.17832991752048818,1.1288921979817528e-51,0.10871412949984416,normal,1.5595530853242996,-0.049633949575264236
177,LAGENDA,7179,PROPERTY,PROPERTY,MAIN,1.19,1.21,1.68,0.02,395000.0,1013166000.0,1.0164142122756854,0.0022307732628733604,0.03477519948880347,1.3625614006629263e-10,0.15688708271040072,normal,1.2898264926805112,0.04493167922733843
178,HCK,7105,PROPERTY,PROPERTY,MAIN,2.16,2.17,0.0,0.0,9000.0,986409000.0,-0.012711950558325472,-0.040084921171289714,8.554382621968584e-05,0.7522860587755947,0.04026579890011179,normal,0.4829586491056457,0.06693863650970577
179,SPSETIA-PA,8664PA,PROPERTY,PROPERTY,MAIN,0.0,0.905,0.0,0.0,0.0,985235000.0,,,,,,,,
180,SFPTECH,0251,TECHNOLOGY,SEMICONDUCTORS,ACE,1.11,1.2,6.19,0.07,36256000.0,960000000.0,,,,,,,,
181,WIDAD,0162,CONSTRUCTION,CONSTRUCTION,ACE,0.35,0.345,-1.43,-0.005,20913000.0,949613000.0,0.8680268039622687,-0.004867096623467272,0.04059836852079319,3.726527943419348e-12,0.12362779091327539,normal,1.3114955311733059,-0.04672930744903381
182,COASTAL,5071,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,1.76,1.76,0.0,0.0,118000.0,949251000.0,1.645670959524038,0.02688816448474033,0.13381982736819256,2.8830097302504486e-38,0.12266592247939632,normal,2.0628183718414084,0.10848702441171376
183,GDEX,0078,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.17,0.165,-2.94,-0.005,1298000.0,930833000.0,1.3626359685631204,0.013822878110206722,0.17522153157275616,1.0271682809243274e-50,0.08661474022634165,normal,0.9789700345125111,-0.08074546636799163
184,TGUAN,7034,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,2.36,2.38,0.85,0.02,98000.0,924645000.0,1.069576407536778,0.0034137043415825782,0.11458288803122432,1.121895934771609e-32,0.08710897941545266,normal,1.0133316898088682,0.011429101609378378
185,IDEAL,9687,PROPERTY,PROPERTY,MAIN,1.7,1.8,5.88,0.1,198000.0,900001000.0,0.47399525544623233,-0.019756369884367325,0.01576551997074527,1.694397161125761e-05,0.10972514666118761,normal,1.027406787349089,0.050884486656266326
186,ALAQAR,5116,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,1.22,1.22,0.0,0.0,28000.0,897902000.0,0.01021861418326186,-0.03946658021055309,7.143447561119053e-05,0.7730221690731593,0.03542090038553395,normal,0.34356305607806037,0.001100974464401716
187,ANCOMNY,4758,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.965,0.985,2.07,0.02,2973000.0,895133000.0,0.8500248173347529,-0.004146606634272763,0.05181648225649486,3.5051932350920513e-15,0.10653219631453983,normal,1.438562925617393,0.14471476096458513
188,ZHULIAN,5131,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,1.95,1.94,0.0,0.0,21000.0,892400000.0,0.5775591743250326,-0.01620911562396599,0.06768058909114189,1.6592865241623142e-19,0.06280349637072481,normal,0.6162860534114054,0.05528868699084111
