,STOCK_SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,NORMALITY TEST_5Y,annualized_return_of_equity_5Y,annualized_standard_deviation_of_equity_5Y,SKEWNESS_5Y,PEARSON_KURTOSIS_5Y,FISHER_KURTOSIS_5Y,SHARPE_RATIO_5Y,TREYNOR_RATIO_5Y
839,DFX,0131,TECHNOLOGY,DIGITAL SERVICES,ACE,0.0,0.075,0.0,0.0,0.0,55930000.0,0.861063026281909,0.0014969353810137852,0.014594425304612002,2.042129155572029e-05,0.2013332345242579,not normal,-0.017251730343853522,0.8880432048109519,1.6741180845567367,13.262410130298909,10.262410130298909,-0.019601951923443293,-0.02021615105436622
840,PRG,7168,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.13,0.13,0.0,0.0,447000.0,55881000.0,1.0918869681198229,-0.0004919636649894402,0.03812224808197742,4.300390605540069e-12,0.15606836910391853,not normal,-0.04364751208559792,3.132823825600031,32.54145101261616,1116.9656255398074,1113.9656255398074,-0.01398200613467294,-0.040116938133089114
841,SYSTECH,0050,TECHNOLOGY,SOFTWARE,ACE,0.16,0.16,0.0,0.0,632000.0,55633000.0,1.3597843760574295,0.0005567671003003335,0.05160137238809429,6.100281012782258e-16,0.16588281640093697,not normal,-3.3306690738754696e-16,1.0137716031612904,11.5351476078532,266.72399141582497,263.72399141582497,-0.0001535354337271095,-0.00011446657685749296
842,CSH,7165,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.04,0.04,0.0,0.0,57576000.0,55256000.0,1.1675391496709924,-0.0009421427261876298,0.03363037597887465,8.110746776758412e-11,0.17809172772851603,not normal,-0.02524261552557394,6.9264120846404,34.4538126519253,1203.7967315112946,1200.7967315112946,-0.0036668718346525887,-0.02175367343829312
843,ANCOMLB,0048,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,ACE,0.115,0.115,0.0,0.0,361000.0,54428000.0,1.0245702656655051,0.00212655871789689,0.012570996462289407,7.754303456110678e-05,0.25839038963026284,not normal,-0.026352814203233543,1.1391551474475925,5.596080555999336,80.10643099138154,77.10643099138154,-0.023270284232503408,-0.025872763395887104
844,SERSOL,0055,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,ACE,0.105,0.1,-4.76,-0.005,204000.0,54366000.0,1.0290606745672606,0.0013871485748450044,0.025708898011023704,1.425137091940304e-08,0.18026447191309056,not normal,1.1102230246251565e-15,0.7998283172055536,1.5861581778370095,12.208604646362659,9.208604646362659,-0.0001946040912054268,-0.00015125431049593484
845,YB-LA,5048LA,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,BOND,0.045,0.045,0.0,0.0,438000.0,54330000.0,,,,,,,,,,,,,
846,DYNAFNT,03046,TECHNOLOGY,SOFTWARE,LEAP,0.0,0.5,0.0,0.0,0.0,54000000.0,,,,,,,,,,,,,
847,PINEPAC,1902,PLANTATION,PLANTATION,MAIN,0.35,0.36,2.86,0.01,20000.0,53929000.0,1.534701631170561,0.0026240776978495107,0.02384076905226401,4.819740009362368e-08,0.2794413548694263,not normal,0.0,1.2499985848623667,16.44046059805571,444.2253524601133,441.2253524601133,-0.00012452003120339605,-0.00010142027585684143
848,HHHCORP,0160,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.13,0.135,3.85,0.005,181000.0,53884000.0,1.2875277660894142,0.0012413228999576945,0.061028356447174574,1.1773723346043049e-18,0.143708854018596,not normal,8.881784197001252e-16,0.6571034525601265,0.5262531673702276,8.316764985413965,5.316764985413965,-0.0002368726905694234,-0.00012089049020133154
849,MCEHLDG,7004,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.0,0.955,0.0,0.0,0.0,53635000.0,-0.017701367674954012,0.0007672447519578538,1.1365906274150369e-05,0.9057081348165433,0.14940627594658606,not normal,8.881784197001252e-16,0.6566493180468267,1.7212612422784639,19.558155014743566,16.558155014743566,-0.00023703651022336856,0.008793098118096629
850,ALAM,5115,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.03,0.035,16.67,0.005,676000.0,53614000.0,2.626146222122075,0.0022750358194875923,0.07067825853521681,1.85969264790083e-21,0.27097270924892597,not normal,0.02383626825323537,2.183753594160242,20.013623173080425,576.6995446754003,573.6995446754003,0.010843997442646655,0.009017250521301447
851,ADVPKG,9148,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.0,2.61,0.0,0.0,0.0,53516000.0,0.19890201044450362,0.00014429924010844031,0.005351600785971643,0.010059700684351648,0.07716113968912536,not normal,0.0028818895403375233,0.3387484173975343,-0.7793498999910955,22.742947058712893,19.742947058712893,0.00804797760677628,0.013706446060820077
852,CHEETAH,7209,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.1,0.11,10.0,0.01,582000.0,53486000.0,0.78955562447568,0.0009491808839581221,0.01572097270215797,9.740118191941226e-06,0.17777417084475464,not normal,0.005492668887203456,0.820301112501663,1.6040648498105587,18.695289777767208,15.695289777767208,0.006506170652549704,0.00675952251996982
853,MINETEC,7219,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.045,0.045,0.0,0.0,1612000.0,53479000.0,0.9195800515047096,0.0001866573554009185,0.02283015529148933,9.318913699705223e-08,0.17119325837157154,not normal,-0.009710568578184642,1.3383458825169592,19.8068669130541,570.8396491568203,567.8396491568203,-0.00737194963563605,-0.010729047922289967
854,GOLDETF,0828EA,EXCHANGE TRADED FUND-COMMODITY,COMMODITY FUND,ETF,2.45,2.445,-0.61,-0.015,38000.0,53251000.0,0.050736873727603174,-4.091013676235034e-05,0.0010426686212487235,0.25644527060631384,0.04468796129429518,not normal,0.003959634419361535,0.1957629482574504,-10.224405988592894,244.69541277573813,241.69541277573813,0.019431585958582943,0.07497475262258288
855,CARZO,03048,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,LEAP,0.0,0.6,0.0,0.0,0.0,52962000.0,,,,,,,,,,,,,
856,ESAFE,0190,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,ACE,0.22,0.22,7.32,0.015,0.0,52931000.0,0.447128276314829,0.0007607897391819064,0.005786270338073545,0.007438533731245673,0.16677815866081042,not normal,0.01836089618454917,0.7658033887080926,1.8222892796328805,20.817972726596466,17.817972726596466,0.02377274192070381,0.04071593608841537
857,PLABS,0171,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,ACE,0.19,0.19,0.0,0.0,10000.0,52291000.0,1.0602215688096546,0.00023126091971224362,0.07448966074399639,1.4326826284220425e-22,0.1063422379148853,not normal,-0.007519677635763111,0.5420419066900856,3.442778280627858,58.22726512226859,55.22726512226859,-0.014160026012421896,-0.007239361775267141
858,KNUSFOR,5035,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.52,0.52,13.04,0.06,0.0,51815000.0,0.1380581520983191,0.00010803054145362939,0.0007058804511092037,0.350480350804802,0.14781199065422743,not normal,4.440892098500626e-16,0.7697352053279246,8.486341524521702,139.74465341563715,136.74465341563715,-0.00020221221754370498,-0.0011274224696269407
859,IVORY,5175,PROPERTY,PROPERTY,MAIN,0.095,0.105,5.0,0.005,1314000.0,51458000.0,0.22317386094661557,-8.65812784824945e-05,0.0015507506828839567,0.16631068624204678,0.16113944181542295,not normal,0.007874981124164293,1.3129809378825463,21.26097024088944,627.1826157764843,624.1826157764843,0.005879240923194248,0.03458886819733579
860,PMHLDG,1287,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.055,0.055,10.0,0.005,114000.0,51088000.0,0.6513889944803621,0.0007048157731461299,0.008016106859471824,0.0016209815022834812,0.20619470054111572,not normal,-0.02472190474139946,1.222308893605485,10.776095206622864,252.09233908577704,249.09233908577704,-0.02035291957240741,-0.03819154885175255
861,SKBSHUT,7115,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.38,0.38,-1.3,-0.005,568000.0,50160000.0,0.09698024858890146,0.0012478582084855196,0.0002578487385352236,0.5725977044231627,0.171834874603115,not normal,-1.1102230246251565e-16,0.7674590164853338,2.3177784703255675,22.517466466946118,19.517466466946118,-0.00020281195405611385,-0.0016049645681067743
862,SMILE,03023,HEALTH CARE,HEALTH CARE PROVIDERS,LEAP,0.2,0.2,0.0,0.0,5000.0,50081000.0,0.05821714963608473,0.0009895786044522383,6.95596037007845e-05,0.7694891215232312,0.19862037826457654,not normal,0.0,0.869665810421849,13.87214996761097,359.7161822766483,356.7161822766483,-0.00017897663783719597,-0.0026736084429455883
863,SLIC,03008,TECHNOLOGY,DIGITAL SERVICES,LEAP,0.0,0.39,0.0,0.0,0.0,49530000.0,0.005721765693546149,-0.0001111844378685242,2.381923753380333e-05,0.8638467885390547,0.03336011127850125,not normal,0.0,0.1460649718275174,1.9076267613179538,552.1984102886705,549.1984102886705,-0.0010656207360589082,-0.027203117206778964
864,CHINAETF-MYR,0829EA,EXCHANGE TRADED FUND-EQUITY,EQUITY FUND,ETF,0.0,5.06,0.0,0.0,0.0,48927000.0,0.45872862333088643,4.598112528770158e-05,0.06024006343565769,1.9893605914875696e-18,0.051557056408861844,not normal,-0.009146797503742254,0.23285902096131073,0.12822983124112824,10.478303638508962,7.478303638508962,-0.03994883826329884,-0.020278759365367858
865,PINEAPP,0006,TECHNOLOGY,DIGITAL SERVICES,ACE,0.0,1.0,0.0,0.0,0.0,48500000.0,0.4478445924011101,0.0021913038818361925,0.003899704799551404,0.028072686837794056,0.20367115381197778,not normal,-1.1102230246251565e-16,0.9325887612329903,1.047565391051926,26.620876416495445,23.620876416495445,-0.00016690085626336167,-0.00034755329288863377
866,NIHSIN,7215,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.085,0.085,0.0,0.0,121000.0,48415000.0,1.3890545375301455,0.0003128780751729388,0.057318953082598385,1.3852380680094755e-17,0.16029466996707253,not normal,-0.028214505951347668,1.095141127300923,15.062210269622918,395.4813888633055,392.4813888633055,-0.02590547930937432,-0.020424076267432544
867,SCC,0158,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,ACE,0.0,0.34,0.0,0.0,0.0,47994000.0,0.3254270209761087,-0.00015889839878653413,0.009961243317076483,0.00043890863675914607,0.09231865224437696,not normal,-0.01814676007836502,0.4727761130879743,5.109126567937995,89.73329098224495,86.73329098224495,-0.0387126367734881,-0.056241211581812556
868,BPURI,5932,CONSTRUCTION,CONSTRUCTION,MAIN,0.03,0.03,-14.29,-0.005,193000.0,47929000.0,1.270517546833714,-0.000327504946419685,0.033529955006394815,8.660608454636573e-11,0.19409971701720038,not normal,-0.0232813282673604,4.419826374773281,33.14593611792347,1143.2526530923253,1140.2526530923253,-0.005302692038746405,-0.01844679610176144
869,SCABLE,5170,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.115,0.12,0.0,0.0,147000.0,47878000.0,1.5109845659913879,-0.00022218640223627486,0.052168709393208355,4.1934521583963167e-16,0.18326816185995837,not normal,-0.014190136413762877,3.5194641518870395,32.30918345526464,1104.2013164017826,1101.2013164017826,-0.0040761279721693786,-0.009494330120534075
870,METFSID,0825EA,EXCHANGE TRADED FUND-EQUITY,EQUITY FUND,ETF,0.81,0.81,-4.14,-0.035,0.0,47790000.0,-0.0033568070721792503,3.542488779953781e-05,1.1779388589084328e-06,0.9695812136255639,0.08800984830795047,not normal,0.0,0.39008082245625686,0.6757629019031625,26.571182069887726,23.571182069887726,-0.0003990195206500242,0.0463684267354139
871,TECGUAN,7439,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,1.19,1.19,1.71,0.02,17000.0,47715000.0,0.7555375579110916,0.0005075079426200093,0.028140028887364242,2.9191732396660597e-09,0.12634619204091882,not normal,0.016224698226584122,0.5792692214566779,2.0654734726223305,21.469728697031666,18.469728697031666,0.0277402074347819,0.021268364749755825
872,KEYASIC,0143,TECHNOLOGY,SEMICONDUCTORS,MAIN,0.03,0.035,16.67,0.005,48000.0,47709000.0,1.408031686250196,0.0010887570501155264,0.02744195951365018,4.602480741664187e-09,0.23852239099921352,not normal,4.440892098500626e-16,1.9278363974037327,20.84888058423996,604.2847445239449,601.2847445239449,-8.073810775667294e-05,-0.00011054428981306389
873,CNOUHUA,5188,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.065,0.07,7.69,0.005,1500000.0,46760000.0,0.6449867107272276,0.0033642094826242647,0.0043000553097048465,0.021083638012197148,0.27928300478558743,not normal,2.220446049250313e-16,1.2408409017594413,0.73093447746515,7.135239888419904,4.135239888419904,-0.00012543901685569696,-0.0002413225888259687
874,FITTERS,9318,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.07,0.075,0.0,0.0,402000.0,46560000.0,0.9301199606813221,-0.000560524668359618,0.04487980421420411,5.112700726772822e-14,0.12209813295682535,not normal,-5.551115123125783e-16,1.805253196807209,30.40906933279818,1019.5706230541073,1016.5706230541073,-8.62205163614179e-05,-0.0001673438581812639
875,RPLANET,03036,TECHNOLOGY,DIGITAL SERVICES,LEAP,0.0,0.29,0.0,0.0,0.0,46225000.0,,,,,,,,,,,,,
876,SMETRIC,0203,TECHNOLOGY,SOFTWARE,ACE,0.08,0.08,-5.88,-0.005,389000.0,46120000.0,1.2403378290457625,0.0019909806047310845,0.015241454932770678,1.334563284145971e-05,0.28369924271098146,not normal,8.881784197001252e-16,1.2517188734631584,21.336557345537134,630.7260800829739,627.7260800829739,-0.00012434889821524758,-0.00012548989408000383
877,NETX,0020,TECHNOLOGY,SOFTWARE,ACE,0.055,0.055,0.0,0.0,6000.0,45978000.0,1.4601504185590493,0.006858254475262113,0.006887116053649458,0.003490403607403359,0.49893586785023125,not normal,4.440892098500626e-16,8.594381111707,31.785037271854712,1080.4490246080338,1077.4490246080338,-1.8110654015423786e-05,-0.00010659851260010727
878,JOE,7096,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.015,0.015,0.0,0.0,80000.0,45887000.0,0.8832022187160069,0.0005028177236714817,0.011971163302766277,0.00011532826455188415,0.22831965790176997,not normal,4.440892098500626e-16,2.7471552381352193,28.376061817906084,927.1598866674801,924.1598866674801,-5.6658561056227206e-05,-0.0001762335504739802
879,COMPUGT,5037,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.0,0.01,0.0,0.0,0.0,45836000.0,-0.4534479205098304,0.006373101232548943,0.0008120415160057938,0.3166164188475897,0.45261444995355316,not normal,0.0,2.093880889038475,2.0923622810093567,19.503607029618177,16.503607029618177,-7.43355859476507e-05,0.00034325852154368507
880,GPP,03029,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,LEAP,0.0,0.295,0.0,0.0,0.0,45760000.0,0.0,-0.0001556498627912628,0.0,1.0,0.0,not normal,0.0,0.0,,,,-inf,-inf
881,EDUSPEC,0107,TECHNOLOGY,SOFTWARE,ACE,0.015,0.015,-25.0,-0.005,817000.0,45694000.0,1.4864894394607475,0.021172516901456988,0.0005750998769728528,0.39938900892847085,1.763322685174049,not normal,-0.0778920885182719,7.72272283257636,30.49912580235927,1022.800145032357,1019.800145032357,-0.01010624621303751,-0.05250473788053043
882,ENGKAH,7149,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.385,0.385,5.48,0.02,0.0,45477000.0,0.18929018615041127,-0.00018782276566274388,0.0024834645464200684,0.07976660655803172,0.10795075623502079,not normal,-1.1102230246251565e-16,0.6290736108976379,10.329664198428443,237.02526156041597,234.02526156041597,-0.00024742710565981915,-0.0008222817355554471
883,SMCAP,9776,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.115,0.115,0.0,0.0,50000.0,45129000.0,0.9284490251969534,0.00038933132091335413,0.019373969472753893,8.902805461188223e-07,0.18796067193597793,not normal,2.220446049250313e-16,1.41205200056864,18.969592042206155,530.4638311793498,527.4638311793498,-0.00011022955438493754,-0.00016764502796265255
884,BIG,7005,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,0.725,0.71,-1.39,-0.01,589000.0,45072000.0,1.0894264195410857,0.0022674633947591363,0.021888795049324217,1.722526368284427e-07,0.20722760794025724,not normal,0.020743033683119583,0.9365644398998911,1.196820201804438,13.660491254273468,10.660491254273468,0.021981812402069093,0.01889745232082827
885,IDBTECH,03030,TECHNOLOGY,SOFTWARE,LEAP,0.0,0.09,0.0,0.0,0.0,45000000.0,-0.042646212232354916,-8.9472965754756e-05,0.0007522323508003485,0.3351280115698526,0.04422904630895431,not normal,0.0,0.1937244342918503,-1.044784681775872,544.1622681054802,541.1622681054802,-0.0008034601487428929,0.0036497933730483584
886,WMG,6378,PROPERTY,PROPERTY,MAIN,0.0,0.1,0.0,0.0,0.0,44459000.0,1.0825605290922735,0.0006390703380309796,0.019924728334017653,6.211563228907693e-07,0.21604898037953255,not normal,-0.04364750733534417,1.5658343407519333,17.864898189385517,489.68576416065497,486.68576416065497,-0.027974324012526516,-0.04046254784004028
887,DFCITY,5165,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.0,0.42,0.0,0.0,0.0,44347000.0,0.10458776896416788,0.0008065372351892356,0.000435320487940119,0.4634622569748216,0.14260945401888195,not normal,6.661338147750939e-16,0.6337767379342791,4.152401179959488,72.25633798617788,69.25633798617788,-0.00024559099991255457,-0.0014882224215330842
888,NEXGRAM,0096,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS EQUIPMENT,ACE,0.01,0.01,0.0,0.0,1000000.0,44167000.0,0.8000071425054391,0.012828436820966923,0.0012991504977900707,0.2052180679384802,0.6311729282933066,not normal,4.440892098500626e-16,3.0762623102534903,4.012852461699796,51.852382548951546,48.852382548951546,-5.059707108591557e-05,-0.00019456059142592026
889,WATTA,7226,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.51,0.52,4.0,0.02,21000.0,43930000.0,0.25273901817816885,0.0009720448740057256,0.0023153489444582443,0.0907164993755546,0.14928880250321933,not normal,2.220446049250313e-16,0.6641314152852695,1.3921857420592734,19.183623558496272,16.183623558496272,-0.00023436605950071383,-0.0006158521304427759
890,REACH,5256,ENERGY,OIL & GAS PRODUCERS,MAIN,0.04,0.04,0.0,0.0,1412000.0,43857000.0,1.5271502193739626,0.00033054367044511423,0.04003669869463018,1.2273793068285448e-12,0.2127876731514498,not normal,6.661338147750939e-16,3.298213525435307,30.882118804823037,1039.1738654460714,1036.1738654460714,-4.7192172850620276e-05,-0.00010192177613961482
891,TIMWELL,7854,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.0,0.49,0.0,0.0,0.0,43635000.0,0.44139698844386993,0.0008753977855109759,0.005804837452078652,0.007343555206974663,0.1643753453342404,not normal,-2.220446049250313e-16,0.7226854426900525,4.849244911899681,104.94754609618091,101.94754609618091,-0.0002153770556275622,-0.00035263009686636773
892,UCREST,0005,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.075,0.07,0.0,0.0,1207000.0,43531000.0,1.9761485723923333,0.0033010348578792655,0.027319564532640422,4.9849373317386185e-09,0.3355322878866222,not normal,0.021295682527304516,1.4895764822074034,14.921030823882344,367.7245309450442,364.7245309450442,0.014191975314477199,0.010697592761925306
893,HWATAI,8478,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.595,0.58,-1.69,-0.01,154000.0,43403000.0,0.47298106544498525,0.0013220285545389979,0.006616674751706167,0.004199602265562573,0.16491069264868405,not normal,0.036292719717859745,0.7321011310956016,2.1768092368343948,21.130573142599914,18.130573142599914,0.04936076222282126,0.07640278331452945
894,AEM,7146,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.02,0.02,0.0,0.0,350000.0,43273000.0,0.9534356845759273,0.0012149348790884294,0.009693714804450181,0.0005248394713354285,0.2742190185423382,not normal,4.440892098500626e-16,3.591963670272863,29.38791629046286,972.9420577228707,969.9420577228707,-4.3332805417543326e-05,-0.0001632515599204253
895,AHB,7315,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.115,0.115,-4.17,-0.005,2304000.0,43218000.0,1.4079354397429333,0.0006954681865846851,0.043483264368042125,1.279718530893505e-13,0.1879033308475746,not normal,4.440892098500626e-16,1.219208139835242,14.047935145117462,344.3139863119903,341.3139863119903,-0.0001276647175369519,-0.00011055184662390337
896,CNASIA,7986,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.235,0.23,-2.13,-0.005,245000.0,42992000.0,0.5070535428211828,0.0013357551701862205,0.005856283674193066,0.00708679921989166,0.18798962254637255,not normal,-1.1102230246251565e-16,0.8266698768237294,2.6768352885103264,28.419276118181802,25.419276118181802,-0.0001882853931843013,-0.00030696928360929575
897,SASBADI,5252,TELECOMMUNICATIONS & MEDIA,MEDIA,MAIN,0.0,0.1,0.0,0.0,0.0,42458000.0,0.8891655139964778,-0.0008596985787404106,0.030776636943830926,5.2266254971277e-10,0.14198762274394786,not normal,4.440892098500626e-16,3.442615134280089,33.38925827796412,1154.2399403862369,1151.2399403862369,-4.521268184785571e-05,-0.00017505161900761176
898,XDL,5156,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.015,0.02,0.0,0.0,111000.0,42325000.0,1.2334924247753645,0.0006366249178866358,0.023194971701522182,7.344994238224588e-08,0.22777708340844036,not normal,0.009347425118383379,2.9416964970513857,29.142988010770164,962.3397868069596,959.3397868069596,0.003124651120469262,0.007451829513477605
899,ZELAN,2283,CONSTRUCTION,CONSTRUCTION,MAIN,0.05,0.05,0.0,0.0,50000.0,42246000.0,1.3743651244316317,0.0016600077287821221,0.025199814331203097,1.9863199712001666e-08,0.24323595830227743,not normal,6.661338147750939e-16,1.297564378101148,6.908921078486296,124.4121078587681,121.4121078587681,-0.00011995540677401627,-0.00011325219188384573
900,SNOWFIT,03054,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,LEAP,0.0,0.2,0.0,0.0,0.0,42220000.0,,,,,,,,,,,,,
901,SANICHI,0133,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",ACE,0.025,0.03,20.0,0.005,382000.0,42093000.0,0.9855795747263844,0.000600752551456637,0.00827807262017581,0.0013581183568399163,0.3069647861097702,not normal,0.023836247063860228,22.898857664301666,34.95949041019093,1227.4289632837856,1224.4289632837856,0.0010341388006435796,0.02402707788221276
902,CYL,7157,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.425,0.42,0.0,0.0,105000.0,42000000.0,0.2289014738276097,0.00045602157218922886,0.002184635140237634,0.10035562936033653,0.13920368953147483,not normal,0.024569125583097096,0.6370598965316158,1.750860225746773,18.696397872234886,15.696397872234886,0.03832210417453934,0.10665495207205224
903,GIIB,7192,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.07,0.07,-6.67,-0.005,1671000.0,41391000.0,1.0839585872622317,0.002608240945528088,0.010474372579278463,0.0003116881162547659,0.299797996128287,not normal,2.220446049250313e-16,1.319558862409179,11.528719923240205,245.0515072033612,242.0515072033612,-0.00011795598303728846,-0.00014359392011844996
904,MENTIGA,5223,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.0,0.59,0.0,0.0,0.0,41300000.0,0.37698979686585715,0.000814803618516803,0.004365128421688496,0.020130430961540404,0.16201217577331345,not normal,-1.1102230246251565e-16,0.7131825935633921,2.1075696491842173,25.627464144038115,22.627464144038115,-0.00021824686159777778,-0.00041287553160691544
905,FARLIM,6041,PROPERTY,PROPERTY,MAIN,0.24,0.245,0.0,0.0,32000.0,41256000.0,0.18326326646115498,-0.0001698905731996077,0.00223448375015984,0.09655421827085416,0.11019644624889816,not normal,-0.01508228774803344,0.5991618402326789,7.334907351585366,155.57016477108243,152.57016477108243,-0.025432089608555832,-0.08314780100274258
906,FSBM,9377,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.23,0.23,0.0,0.0,512000.0,40883000.0,0.20539338838418414,0.002971123360923234,0.0004033453542429711,0.4803668574555062,0.2909556855952714,not normal,-1.1102230246251565e-16,1.2744799235860549,1.7009240691999787,23.361534493670828,20.361534493670828,-0.00012212814020123253,-0.0007578134039068188
907,NYLEX,4944,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.22,0.21,-4.55,-0.01,697000.0,40811000.0,1.2959203812776032,-0.0017071088422907512,0.012740899539824655,6.930582577567407e-05,0.324608859326308,not normal,-0.004640532201503511,2.491872008593305,-23.251904571891014,624.2182632957697,621.2182632957697,-0.001924730502913062,-0.0037009851327180943
908,BVLH,03042,CONSTRUCTION,CONSTRUCTION,LEAP,0.0,0.3,0.0,0.0,0.0,40680000.0,,,,,,,,,,,,,
909,PUC,0007,TELECOMMUNICATIONS & MEDIA,MEDIA,ACE,0.025,0.025,0.0,0.0,777000.0,40632000.0,1.2008639468541797,-0.000665557545266295,0.02342070499687824,6.339182485565549e-08,0.22065516709165633,not normal,4.440892098500626e-16,12.670908444724716,34.82910451890485,1221.3292309874732,1218.3292309874732,-1.2284033419531216e-05,-0.00012961490200331512
910,ETH,03021,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,LEAP,0.0,0.165,0.0,0.0,0.0,40512000.0,-0.1286188543513589,6.2379492536248976e-06,0.0023241855437377604,0.0901021749476727,0.07582815381987777,not normal,0.0,0.3323909483316797,14.40985828548274,629.7923278073789,626.7923278073789,-0.0004682734700583543,0.0012101636542808962
911,MPSOL,03019,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,LEAP,0.0,0.18,0.0,0.0,0.0,40113000.0,-0.02644929477140774,-0.00013171270222478266,0.0006617315917715554,0.36600650486287767,0.029247984425249195,not normal,0.0,0.12810117069693755,7.628283755383301,286.6534288632941,283.6534288632941,-0.001215054179009028,0.005884839809019168
912,PRIVA,0123,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS EQUIPMENT,ACE,0.065,0.065,0.0,0.0,122000.0,39911000.0,1.1022966574603537,0.0012467211877899107,0.019331999174386483,9.150447137132566e-07,0.22340229484480364,not normal,2.220446049250313e-16,1.2272212081343044,7.9292031422021925,156.84376524393784,153.84376524393784,-0.0001268311383142319,-0.0001412050574022892
913,SAPRES,4596,PROPERTY,PROPERTY,MAIN,0.0,0.285,0.0,0.0,0.0,39786000.0,0.03358839084186012,-0.00041387023675656926,4.746985228421604e-05,0.8087178516305888,0.13871916659264905,not normal,6.661338147750939e-16,1.2430103369956824,23.42580537127734,716.9617599147059,713.9617599147059,-0.00012522008720120348,-0.004634037501928056
