,STOCK SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,NORMALITY TEST_5Y,annualized_standard_deviation_of_equity_5Y,annualized_excess_return_of_equity_5Y
825,AMTEL,7031,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS EQUIPMENT,MAIN,0.605,0.63,6.78,0.04,976000.0,61459000.0,-0.7645479422370441,-0.06986861375471122,0.04005036257060336,1.2826555907064476e-11,0.1117453071877187,normal,2.729275196904127,0.0538659990710757
826,INNITY,0147,TELECOMMUNICATIONS & MEDIA,MEDIA,ACE,0.0,0.44,0.0,0.0,0.0,61338000.0,1.5701564423154295,0.023824791759394226,0.10900086929253978,5.447322791839061e-30,0.1340201675004781,normal,2.6136794521230007,0.015641160770871743
827,JOE,7096,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.02,0.02,0.0,0.0,969000.0,61182000.0,9.581378320889506,0.3472341228606346,0.36965878912164996,1.4264566935047465e-114,0.37352432767116645,normal,2.9551501605159913,-0.26242110688060594
828,EDUSPEC,0107,TECHNOLOGY,SOFTWARE,ACE,0.02,0.02,0.0,0.0,5341000.0,60926000.0,22.08103097932227,0.8525710539023942,0.33784706278761484,1.476877955243268e-102,0.9228731264174439,normal,4.111882389275794,-0.08111606618958911
829,TPC,7176,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.0,0.195,0.0,0.0,0.0,60105000.0,2.2998316701941595,0.05248638291810297,0.22553888575815662,2.677344760262103e-64,0.12722976201089456,normal,1.7663142957164346,-0.10761688649022139
830,LBICAP,8494,PROPERTY,PROPERTY,MAIN,0.0,0.53,0.0,0.0,0.0,59298000.0,0.8588511753757716,-0.005390708654042162,0.08792874504807068,2.999169911571559e-24,0.08257915465726885,normal,1.6608821109146465,0.0387724197740118
831,FINTEC,0150,FINANCIAL SERVICES,OTHER FINANCIALS,ACE,0.01,0.01,0.0,0.0,31473000.0,59228000.0,24.6920207056122,0.958713975573669,0.4009582494946655,5.347495514846191e-127,0.9010298384403428,normal,5.617973341431214,-0.2704892945878852
832,PRG,7168,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.135,0.135,3.85,0.005,172000.0,58031000.0,15.95386659790866,0.6055903817338377,0.4186529449158909,2.592312705845925e-134,0.5612549586225709,normal,2.420910444903013,-0.046011643443792494
833,CNASIA,7986,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.305,0.31,0.0,0.0,1580000.0,57945000.0,-0.7638595986590486,-0.06944956949633492,0.01636281899571633,1.696629710728656e-05,0.1768094678293791,normal,3.867313598499616,0.00024400313847916522
834,M&G,5078,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.07,0.08,14.29,0.01,161000.0,57910000.0,4.061166746751313,0.1245778997156009,0.15199947939289604,4.111676616636897e-42,0.28637256023975105,normal,5.51751949492063,0.01722079156514944
835,SMETRIC,0203,TECHNOLOGY,SOFTWARE,ACE,0.095,0.1,5.26,0.005,211000.0,57651000.0,1.9798304151579733,0.04096256847787124,0.10681381851902949,2.1768049367938987e-29,0.17091840862202257,normal,1.7654953249312737,-0.02706009685544064
836,TRIVE,0118,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.045,0.045,-10.0,-0.005,502000.0,56863000.0,56.09540995105909,2.229244743978167,0.3394941374516647,3.6433243916439335e-103,2.3358938141855763,normal,5.515338437528699,-0.25578907592920164
837,ESAFE,0190,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,ACE,0.0,0.235,0.0,0.0,0.0,56540000.0,1.5153276879293271,0.02127376697254542,0.12749208456095804,3.9184987531956246e-35,0.11834589733867842,normal,1.6089528801822492,0.012508260747924105
838,MCEHLDG,7004,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,1.01,1.0,-0.99,-0.01,48000.0,56163000.0,-0.6061754308058837,-0.06395579844934164,0.03542685674314913,2.0149262441822452e-10,0.09442851796111575,normal,1.7074983966738027,0.07777566712709216
839,ZECON,7028,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.38,0.0,0.0,0.0,56013000.0,0.7207782995334893,-0.010380796404970541,0.02587801162338277,5.874573143248252e-08,0.13202205724356902,normal,1.6764376237456926,0.007710638683334992
840,UCREST,0005,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.09,0.09,-5.26,-0.005,1006000.0,55969000.0,2.9948086172866675,0.08257522735718346,0.11389599599122976,2.4241135431748937e-31,0.2493795097111341,normal,2.7087215771134634,-0.08147640425616975
841,DFX,0131,TECHNOLOGY,DIGITAL SERVICES,ACE,0.075,0.075,0.0,0.0,23000.0,55930000.0,0.9799856739043985,0.0005308534081049157,0.034941105813188204,2.6902028865038526e-10,0.15375593358291367,normal,1.5480195983874385,-0.08343161993744985
842,PICORP,7201,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.085,0.085,0.0,0.0,52000.0,55930000.0,1.3495804427916498,0.014496931380815023,0.12402288025986441,3.6800040822023992e-34,0.1070774012752156,normal,2.2373390459691,-0.021280088888997017
843,BPURI,5932,CONSTRUCTION,CONSTRUCTION,MAIN,0.035,0.035,-12.5,-0.005,1619000.0,55918000.0,16.191062286068806,0.6133082869928386,0.4078645301442681,7.929646423519656e-130,0.5824135683996597,normal,2.330987822883227,-0.11233550266578574
844,CHEETAH,7209,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.115,0.115,4.55,0.005,1346000.0,55917000.0,0.664203691542927,-0.012316677488471154,0.016855296952650582,1.2638368833287224e-05,0.1514416644843805,normal,3.7281738143209453,0.008017636076377954
845,PMHLDG,1287,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.055,0.06,9.09,0.005,346000.0,55732000.0,4.223789454884985,0.13047702744196127,0.32436394182932754,1.2286301672800826e-97,0.18198934339933856,normal,2.5283293928488746,-0.1891199262976846
846,SAPIND,7811,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.74,0.765,0.0,0.0,12000.0,55673000.0,0.389179078347598,-0.024258514194963873,0.019183000790990324,3.150281640835627e-06,0.08307852485298829,normal,0.9842763596966325,0.07594325340376873
847,ADVPKG,9148,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,2.7,2.7,2.66,0.07,0.0,55361000.0,-0.5077196366634485,-0.0603381710144093,0.08041636245536969,3.1228136057475845e-22,0.05125673486631376,normal,0.7185616954033015,0.02686606285199744
848,MERCURY,8192,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.86,0.0,0.0,0.0,55298000.0,1.0781641949851968,0.0037724578079403187,0.0732216124365953,2.589676653991459e-20,0.11451352440498115,normal,2.268391959520609,0.01413927678230742
849,CAMRES,7128,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.28,0.28,1.82,0.005,81000.0,55104000.0,0.3761167023274977,-0.024627356260815268,0.012646561052848079,0.00015806855676074884,0.09921476095109913,normal,1.6066198221888794,0.033525614373413504
850,GOLDETF,0828EA,EXCHANGE TRADED FUND-COMMODITY,COMMODITY FUND,ETF,0.0,2.51,0.0,0.0,0.0,54667000.0,,,,,,,,
851,BIG,7005,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,0.84,0.86,4.24,0.035,11183000.0,54594000.0,-0.8557965110695274,-0.07313652066326694,0.02304772565449601,3.158028811352021e-07,0.16634000852905687,normal,3.246572705305038,0.09711709723411488
852,IQGROUP,5107,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.62,0.62,0.0,0.0,6000.0,54578000.0,11.688908430390903,0.4314066331906345,0.3418592420677829,4.8531309619404666e-104,0.48418714931973966,normal,2.955963582401853,0.04335947266784945
853,KEYASIC,0143,TECHNOLOGY,SEMICONDUCTORS,MAIN,0.04,0.04,0.0,0.0,99000.0,54524000.0,5.528260162909972,0.18404091168112874,0.3014573018669145,1.6927477645951162e-89,0.2512323838958349,normal,3.0292782314944033,-0.12096682991209873
854,AHB,7315,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.145,0.145,0.0,0.0,8243000.0,54492000.0,2.407479411524606,0.057250168009355354,0.17056764556265797,1.5673462754343704e-47,0.15849235265720768,normal,3.14762038193263,-0.0037007837484681616
855,YB-LA,5048LA,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,BOND,0.045,0.045,0.0,0.0,50000.0,54330000.0,,,,,,,,
856,NOVAMSC-PA,0026PA,TECHNOLOGY,SOFTWARE,ACE,0.055,0.055,0.0,0.0,500000.0,54201000.0,,,,,,,,
857,CWG,9423,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.325,0.33,0.0,0.0,12000.0,54169000.0,1.363927860026911,0.015219667647700878,0.1309813882044444,4.0834563232005624e-36,0.10488290711038571,normal,1.7971824904628462,0.024698173959115444
858,PHB,4464,PROPERTY,PROPERTY,MAIN,0.01,0.005,-50.0,-0.005,2088000.0,54106000.0,10.712314023612855,0.3999599918081985,0.2347994342728996,3.0773831095578984e-67,0.5773324718008885,normal,6.95194951191615,-0.22740071360694092
859,YKGI,7020,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.125,0.12,0.0,0.0,308000.0,53975000.0,1.5637649781072547,0.02329480198264198,0.11522584258238737,1.0378791148032304e-31,0.12936485985600377,normal,2.06901677211377,0.011979981053713118
860,HHHCORP,0160,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.125,0.135,8.0,0.01,6244000.0,53884000.0,0.3758356234381788,-0.02447006860934737,0.010324557781730042,0.0006457686179519956,0.10985306560527096,normal,1.9093224178077166,0.053445613042036655
861,PLABS,0171,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,ACE,0.0,0.195,0.0,0.0,0.0,53667000.0,1.7977683255273997,0.03209304117675371,0.30338882389247274,3.569439150798569e-90,0.08132662049068246,normal,1.2405231068999056,-0.038161597904071254
862,DOLPHIN,5265,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.035,0.04,14.29,0.005,2232000.0,53515000.0,9.617305056987496,0.3481712882027067,0.38506771290205677,1.3048983825504231e-120,0.36282905600576104,normal,2.969769864037132,-0.12728390576016713
863,JIANKUN,8923,PROPERTY,PROPERTY,MAIN,0.205,0.215,2.38,0.005,1102000.0,52651000.0,1.33689025945674,0.013968664150913183,0.17088419081163556,1.2640551843432362e-47,0.08791358402136036,normal,1.5946399579039723,-0.08911982412776798
864,PINEPAC,1902,PLANTATION,PLANTATION,MAIN,0.0,0.35,0.0,0.0,0.0,52431000.0,0.5269471475376254,-0.017642183526424864,0.007339921945829719,0.004048162417319639,0.18294695557151908,normal,1.7835539883634024,0.008993805385633102
865,PAOS,5022,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.27,0.285,1.79,0.005,26000.0,51632000.0,1.0599497318816127,0.0029089578542123157,0.07401215694643933,1.5960757810530008e-20,0.11192831165550941,normal,2.068279874258473,-0.021204375667430497
866,SMRT,0117,TECHNOLOGY,DIGITAL SERVICES,ACE,0.11,0.115,0.0,0.0,61000.0,51465000.0,1.1530026718056405,0.0070104518570202196,0.06034551339053638,6.544229060115191e-17,0.13582993343948674,normal,2.1282018965322287,0.0
867,SLIC,03008,TECHNOLOGY,DIGITAL SERVICES,LEAP,0.0,0.405,0.0,0.0,0.0,51435000.0,0.12925903751610868,-0.034792041767900295,0.021044502523568386,1.0396291466820032e-06,0.02631943925221679,normal,0.14644961212543164,-0.005644987719287009
868,NIHSIN,7215,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.085,0.09,0.0,0.0,17000.0,51263000.0,4.407067545760594,0.13830242340708748,0.34435861323270744,5.720538284926719e-105,0.1815436167919891,normal,1.7596040166057076,-0.10188895272211385
869,MTOUCHE,0092,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS SERVICE PROVIDERS,ACE,0.055,0.055,0.0,0.0,50000.0,50970000.0,89.18552652302657,3.5649908562921273,0.3644591580204551,1.4415679369464103e-112,3.515970729221068,normal,4.659991795075508,-0.23447720090348945
870,BCMALL,0187,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.02,0.025,0.0,0.0,13000.0,50853000.0,16.834038982211954,0.640980034135592,0.39152177299091473,3.478078497223745e-123,0.6265221967734441,normal,3.064231726104904,-0.275345803612034
871,DYNAFNT,03046,TECHNOLOGY,SOFTWARE,LEAP,0.0,0.47,0.0,0.0,0.0,50760000.0,-0.008740187722761176,-0.040151148840911415,2.352587604406289e-05,0.8709646347803406,0.053795546184247055,normal,1.5135816010318606,0.0
872,SMILE,03023,HEALTH CARE,HEALTH CARE PROVIDERS,LEAP,0.0,0.2,0.0,0.0,0.0,50081000.0,0.18645472070534452,-0.03186630243833347,0.0016911227031227965,0.16827994409786917,0.13524520032003215,normal,1.5123801909506585,-0.029087908721461275
873,METFSID,0825EA,EXCHANGE TRADED FUND-EQUITY,EQUITY FUND,ETF,0.845,0.845,7.64,0.06,0.0,49855000.0,,,,,,,,
874,CHINAETF-MYR,0829EA,EXCHANGE TRADED FUND-EQUITY,EQUITY FUND,ETF,0.0,5.11,0.0,0.0,0.0,49382000.0,,,,,,,,
875,KNUSFOR,5035,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.0,0.495,0.0,0.0,0.0,49324000.0,2.1335016260619786,0.046100710730732374,0.1735349887199013,2.0809477742522648e-48,0.13900014712073702,normal,1.6101837673686654,-0.016019389398047146
876,PINEAPP,0006,TECHNOLOGY,DIGITAL SERVICES,ACE,1.01,1.01,0.0,0.0,5000.0,48985000.0,-1.809709086889422,-0.11100833834495277,0.10312129012730563,2.2412420259660874e-28,0.15933274092531394,normal,2.6748068666327147,0.14236570180810215
877,EUROSP,7094,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.0,1.1,0.0,0.0,0.0,48864000.0,-1.1195286872349235,-0.08454221500707301,0.10111372874577795,7.932964709074253e-28,0.09965202053411532,normal,1.7084933126582917,0.11288397508080017
878,DNONCE,7114,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.16,0.13,-23.53,-0.04,6000000.0,48848000.0,4.294280668058879,0.13399113779260063,0.26421746739918933,8.151758957442188e-77,0.21393801970665974,normal,1.9644904504205016,-0.1571664804229287
879,SKBSHUT,7115,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.355,0.37,5.71,0.02,2681000.0,48840000.0,-1.0461641591081448,-0.0806512208454567,0.032019537174747696,1.5286667500130002e-09,0.17172328180722177,normal,4.273003004748014,0.13566869490674272
880,TECGUAN,7439,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,1.18,1.21,2.54,0.03,12000.0,48517000.0,0.62456600437101,-0.014842463538088501,0.027533932628347427,2.1966943200557678e-08,0.11081154714070168,normal,1.8273999445403386,0.019352951628841097
881,HWATAI,8478,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.635,0.64,1.59,0.01,3289000.0,47893000.0,-0.4565304248936165,-0.05784852615976719,0.011754506737223898,0.00027101730156285436,0.12496935088227375,normal,2.517660039590936,0.08965690731927545
882,SCABLE,5170,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.115,0.12,4.35,0.005,143000.0,47878000.0,13.52636745685014,0.5052441327182926,0.33506539038072736,1.5577691795997343e-101,0.5688652912819037,normal,2.638113854474674,-0.09729755198818113
883,ENGKAH,7149,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.0,0.405,0.0,0.0,0.0,47839000.0,1.186021101230499,0.007714972508209454,0.10154559172229492,6.045649841322252e-28,0.10532063576917905,normal,2.0899857941543845,-0.03326095844501653
884,RPLANET,03036,TECHNOLOGY,DIGITAL SERVICES,LEAP,0.0,0.3,0.0,0.0,0.0,47819000.0,-0.0035312379592487386,-0.04013136738343295,7.096324178600354e-05,0.7778563721211598,0.01251406545833416,normal,0.352075923202531,0.00029469888898692176
885,DFCITY,5165,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.45,0.45,0.0,0.0,5000.0,47514000.0,-0.5707243672781458,-0.06199882365420362,0.024725016423288664,1.1654141123862958e-07,0.10701021452196981,normal,1.5456504915508165,0.002750378452907043
886,CNH,5104,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.06,0.065,0.0,0.0,427000.0,46800000.0,0.744966365392402,-0.008972390593661228,0.016954487839158018,1.1910858896879206e-05,0.16934980915386294,normal,3.7511288921562707,-0.024312440105418442
887,NYLEX,4944,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.24,0.24,2.13,0.005,3673000.0,46641000.0,5.9523215912296275,0.20111003745595352,0.36645814888203776,2.4553742439027197e-113,0.23364980428528564,normal,3.356314484610165,-0.12149325169249137
888,SCC,0158,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,ACE,0.0,0.33,0.0,0.0,0.0,46583000.0,1.2560313158703986,0.01044307057916901,0.19032285312266553,1.988100761151699e-53,0.07734184179935594,normal,1.4544693457410192,-0.04771435177618999
889,TIMWELL,7854,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.0,0.52,0.0,0.0,0.0,46306000.0,0.4179239105094617,-0.02275778603500002,0.01968210915903965,2.3398227852508878e-06,0.08805386769317515,normal,2.313456116745074,0.028092857475824573
890,PRIVA,0123,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS EQUIPMENT,ACE,0.075,0.075,0.0,0.0,151000.0,46052000.0,2.280003180294111,0.05224314181264634,0.12408183645123388,3.542813174479463e-34,0.18084923838919376,normal,2.9640054488423386,-0.028903497599840122
891,ALAM,5115,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.03,0.03,0.0,0.0,6723000.0,45955000.0,10.523176665358545,0.3846886028648228,0.42045908878977983,4.514750373901652e-135,0.36883371273819354,normal,2.5983884606324956,-0.15282716935320728
892,COMPUGT,5037,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.01,0.01,0.0,0.0,935000.0,45836000.0,4.5650436581710006,0.1467192711876122,0.18678953488965847,2.3086830743836097e-52,0.2843634115838351,normal,5.062969489623649,-0.1285072524250399
893,GPP,03029,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,LEAP,0.0,0.295,0.0,0.0,0.0,45760000.0,1.53679773335727e-31,-0.039999999999999994,5.045181170897087e-32,0.999999999999994,2.042593284503266e-17,,0.0,0.0
894,IDBTECH,03030,TECHNOLOGY,SOFTWARE,LEAP,0.0,0.09,0.0,0.0,0.0,45000000.0,0.009296192131997307,-0.03954376306913905,5.430668410124759e-05,0.8050687082342038,0.03765912513811259,normal,1.0235307518357908,-0.012338052985150227
895,SAUDEE,5157,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.045,0.045,0.0,0.0,455000.0,44633000.0,21.39266923244237,0.8250843735992269,0.4138920817783872,2.53095897471294e-132,0.7600003340722041,normal,4.166341454176637,-0.2804735737561521
896,PARLO,0022,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",ACE,0.09,0.095,0.0,0.0,231000.0,44580000.0,-0.22819990715738098,-0.045928280298735774,0.00048497609076216533,0.4607662408428692,0.3092812086790822,normal,3.7123045239401757,0.0013049554556046061
897,WMG,6378,PROPERTY,PROPERTY,MAIN,0.0,0.1,0.0,0.0,0.0,44459000.0,5.828439647917492,0.19449012610542818,0.3364119172303854,4.986026711790582e-102,0.24438214834261854,normal,1.8347271571066939,-0.05625281748972055
898,MCLEAN,0167,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.215,0.225,4.65,0.01,422000.0,44373000.0,0.2592246914215123,-0.028006283498954895,0.001669963750418433,0.17096854455706184,0.18921845170478335,normal,2.939957647410249,0.062495890076392335
899,GIIB,7192,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.08,0.075,-6.25,-0.005,55000.0,44347000.0,4.955580603696507,0.1611724908295185,0.2686019782951076,2.8282497127773594e-78,0.24412957953401432,normal,4.22600213219457,-0.11763056783328762
900,NEXGRAM,0096,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS EQUIPMENT,ACE,0.01,0.01,0.0,0.0,312000.0,44167000.0,5.844043449725812,0.1993144341625393,0.18023298449068606,2.1258199690000468e-50,0.3720875086271594,normal,6.000706194080597,-0.26602417807900824
901,REACH,5256,ENERGY,OIL & GAS PRODUCERS,MAIN,0.04,0.04,0.0,0.0,1144000.0,43857000.0,20.649465564546787,0.7941864002921257,0.42158519143044865,1.51419180506059e-135,0.7220868156756507,normal,2.541132747208712,-0.1829308776573213
902,MQTECH,0070,TECHNOLOGY,SEMICONDUCTORS,ACE,0.035,0.035,16.67,0.005,1120000.0,43788000.0,1.0913419270034368,0.006024079108486145,0.020110906819628953,1.8124185134014592e-06,0.22742439427712635,normal,3.930607141868285,-0.16446424696320294
903,LKL,0182,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,ACE,0.04,0.045,12.5,0.005,102000.0,43722000.0,9.216002992634344,0.33212464218508386,0.4128972293075276,6.561529627532733e-132,0.3280818908719507,normal,2.624890798532456,-0.35320655598202855
904,FITTERS,9318,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.07,0.07,0.0,0.0,532000.0,43456000.0,11.07354076830283,0.40762714474128153,0.37838342603577757,5.667855411924812e-118,0.4237262021990111,normal,2.408876927892767,-0.15551937859021558
905,RALCO,7498,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.0,0.855,0.0,0.0,0.0,43431000.0,-1.165834598083301,-0.08589469615253678,0.06535352753704193,3.140704657897649e-18,0.13162236187695767,normal,2.625496592324508,0.12930811842299939
906,AEM,7146,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.015,0.02,0.0,0.0,121000.0,43273000.0,17.512757732666287,0.667412926524322,0.4160558938544546,3.1696998616273716e-133,0.6193953087381434,normal,2.9517045536752455,-0.257503424330888
907,SMCAP,9776,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.11,0.11,0.0,0.0,45000.0,43167000.0,5.4855989092458906,0.18097821566312916,0.29800049164498216,2.7150770303026044e-88,0.25135500383242837,normal,2.7712417752698673,-0.08038900383269842
908,CYL,7157,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.425,0.425,1.19,0.005,5000.0,42500000.0,0.8619019917384612,-0.005053278908536428,0.07930924885827519,6.175048921240513e-22,0.08767109436710478,normal,1.752650356108071,0.029517375214187958
909,SASBADI,5252,TELECOMMUNICATIONS & MEDIA,MEDIA,MAIN,0.1,0.1,-4.76,-0.005,144000.0,42458000.0,13.554815404380735,0.506032959331691,0.36603014025653857,3.5884971139219096e-113,0.5325655385220431,normal,1.861964235472101,-0.052054239336714936
910,XDL,5156,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.02,0.02,0.0,0.0,200000.0,42325000.0,14.351884579023405,0.5402786198582281,0.4010630909127915,4.846738730277089e-127,0.5235964517571775,normal,3.3259207101568684,-0.1465131969207949
911,ZELAN,2283,CONSTRUCTION,CONSTRUCTION,MAIN,0.05,0.05,0.0,0.0,16000.0,42246000.0,2.666880728538439,0.06762700782938501,0.15847220823575422,5.473310156335077e-44,0.18346990726012422,normal,2.461168048965353,-0.062108529898538656
912,WATTA,7226,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.46,0.5,8.7,0.04,10000.0,42240000.0,0.48689599878634465,-0.019754182143286253,0.014039359497306647,6.832337537338884e-05,0.12181363943776839,normal,1.593838559879008,-0.03190075463454978
913,SNOWFIT,03054,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,LEAP,0.0,0.2,0.0,0.0,0.0,42220000.0,0.00021514737307055018,-0.03998380760393415,7.287808070187836e-05,0.7749588069870178,0.0007523593630841269,normal,0.02115620638672212,0.0009997594702744195
914,CABNET,0191,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.235,0.235,2.17,0.005,20000.0,42006000.0,1.8493674131310844,0.034344097262623705,0.23223268226906824,2.0250442254015724e-66,0.10038756354800724,normal,1.4346720256375278,0.015451910081672793
915,MENTIGA,5223,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.0,0.6,0.0,0.0,0.0,42000000.0,0.11492916197621274,-0.03482908338379207,0.000913246625562132,0.3114128385129639,0.11348576089738657,normal,2.4062241976397507,0.048570348038244227
916,MEGASUN,0081,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.065,0.07,7.69,0.005,82000.0,41440000.0,6.95516430783175,0.2405544114967205,0.4123312968429503,1.1273074160846906e-131,0.2478871971838847,normal,1.8707930886153314,-0.11681341363120756
917,ITRONIC,9393,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.1,0.1,0.0,0.0,858000.0,41253000.0,2.4657884293458765,0.060731535012193354,0.0980683002868483,5.3705286447390166e-27,0.22324507325916493,normal,5.017178806673899,0.013321297069109228
918,ATTA-PA,7099PA,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.03,0.035,16.67,0.005,2000.0,41000000.0,,,,,,,,
919,PARKWD,2682,PROPERTY,PROPERTY,MAIN,0.145,0.145,-3.33,-0.005,4000.0,40885000.0,4.597277557382639,0.14509258271890724,0.3616526959604759,1.7140152421344175e-111,0.182342102073128,normal,1.2865435607879365,-0.03878919635090705
920,BVLH,03042,CONSTRUCTION,CONSTRUCTION,LEAP,0.0,0.3,0.0,0.0,0.0,40680000.0,1.53679773335727e-31,-0.039999999999999994,5.045181170897087e-32,0.999999999999994,2.042593284503266e-17,,0.0,0.0
921,PUC,0007,TELECOMMUNICATIONS & MEDIA,MEDIA,ACE,0.02,0.025,0.0,0.0,821000.0,40632000.0,61.54273914874848,2.4503334600957354,0.394110862288187,3.169655995275001e-124,2.2780737217854443,normal,3.0278994151066034,-0.33741256529664243
922,ETH,03021,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,LEAP,0.0,0.165,0.0,0.0,0.0,40512000.0,-0.0977272111175279,-0.04365129900962942,0.0018077627910257428,0.15429764211110003,0.06855757529923329,normal,1.8945206299466169,-0.01652008786938408
923,FARLIM,6041,PROPERTY,PROPERTY,MAIN,0.24,0.24,6.67,0.015,10000.0,40414000.0,2.145188764151369,0.04646324198705409,0.3092246600839531,3.153623622875187e-92,0.09571950352324195,normal,1.687743821666033,-0.015139948763629452
